data_assinatura;inicio_vigencia;fim_vigencia;orgao_superior;orgao_entidade;unidade_gestora;forma_contratacao;grupo_objeto;numero_contrato;situacao;objeto;valor_contratado_rs
"15/04/2013";"15/04/2013";"31/03/2015";"Ministério da Defesa";"Comando do Exército";"DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT";"Dispensa de Licitação";"Outros";"4/2013";"Publicado";"Curso de MBA em Gestão e Produção Cultural com Enfase em economia criativa - Marcello Augusto Lauria Murta";"21.688,00"
"15/04/2013";"15/04/2013";"14/10/2014";"Ministério da Defesa";"Comando do Exército";"DEPARTAMENTO DE EDUCACAO E CULTURA DO EXERCIT";"Dispensa de Licitação";"Outros";"3/2013";"Publicado";"Atender curso de MBA em Gerenciamento de Projetos - Márcio de Castro Alves";"26.944,00"
"12/04/2013";"12/04/2013";"18/04/2015";"Ministério da Defesa";"Comando do Exército";"BASE DE ADMINISTRACAO E APOIO/CCOMGEX";"Inexigibilidade de Licitação";"Outros";"1/2013";"Publicado";"Prestação de Serviço Educacional referente ao Curso de Pós-Graduação ""Lato Sensu"", nivel de Especialização, MBA em Gestão de ComércioExterior e Negócios Interna";"25.102,08"
"11/04/2013";"11/04/2013";"11/05/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"45017/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"737,13"
"10/04/2013";"10/04/2013";"10/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"43268/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"19.341,01"
"08/04/2013";"08/04/2013";"08/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"40394/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"25.560,00"
"05/04/2013";"05/04/2013";"05/04/2015";"Sem informação";"FURNAS-CENTRAIS ELETRICAS S.A.";"AMAZONAS DISTRIBUIDORA DE ENERGIA S/A";"Sem Informação";"Outros";"86565/2013";"Fechado";"Serviço de Licenciamento de Uso, Pela FGV/IBRE, sem caráter de Exclusividade, do Bancode Dados, de Natureza Estatística, Econômica e Financeira, disponibilizado";"81.962,66"
"05/04/2013";"05/04/2013";"05/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"54168/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"24.863,00"
"05/04/2013";"05/04/2013";"05/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"40633/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"19.676,40"
"04/04/2013";"04/04/2013";"04/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"43093/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"19.083,00"
"03/04/2013";"03/04/2013";"03/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"39273/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"23.195,00"
"02/04/2013";"02/04/2013";"02/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"37568/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"16.500,00"
"01/04/2013";"01/04/2013";"01/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"36931/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"33.120,00"
"01/04/2013";"01/04/2013";"01/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"51080/2013";"Fechado";"TREINAMENTO DE EMPREGADOS - MATRÍCULA";"861,01"
"01/04/2013";"01/04/2013";"01/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"42131/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"23.195,00"
"01/04/2013";"01/04/2013";"01/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"43094/2013";"Fechado";"INSCRIÇÕES EM TREINAMENTOS EXTERNOS";"22.481,01"
"01/04/2013";"01/04/2013";"31/01/2014";"Ministério do Turismo";"Ministério do Turismo - Unidades com vínculo direto";"SUBSECRETARIA DE ADMINISTRACAO - SAD";"Dispensa de Licitação";"Outros";"6/2013";"Publicado";"Prestação de serviços pela Contratada para realização de estudo técnico denominado ""Indice de Competitividade do Turismo Nacional"", por meio de investigação em";"1.687.000,00"
"25/03/2013";"25/03/2013";"25/03/2014";"Ministério da Defesa";"Comando do Exército";"CENTRO DE OBTENCOES DO EXERCITO";"Dispensa de Licitação";"Outros";"32/2013";"Publicado";"Curso de pós-graduação em logística";"560.000,00"
"22/03/2013";"22/03/2013";"23/02/2018";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"475/2013";"Fechado";"DOCÊNCIA NO CURSO DE PÓS-GRADUAÇÃO LATO SENSU EM ASSESSORIA GOVERNAMENTAL E RELACIONAMENTO INSTITUCIONAL NA INDÚSTRIA DE ENERGIA.";"946.700,00"
"21/03/2013";"21/03/2013";"20/09/2014";"Ministério de Minas e Energia";"Empresas de Energia";"CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A";"Sem Informação";"Outros";"80786/2013";"Fechado";"Prestação de serviço de consultoria deprojeto de estudo de viabilidade técnica e econômico-financeiro para implantação da Sede";"2.676.000,00"
"18/03/2013";"18/03/2013";"17/12/2015";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"BANCO CENTRAL DO BRASIL";"Sem Informação";"Outros";"50163/2013";"Fechado";"PRESTAÇÃO DE SERVIÇOS PARA O DESENVOLVIMENTO E IMPLANTAÇÃO DE MEDIDAS DE APERFEIÇOAMENTO DO SISTEMA BRASILEIRO DE SONDAGENS EMPRESARIAIS DE TENDÊNCIA ECONÔMICA.";"801.000,00"
"17/03/2013";"17/03/2013";"18/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"95272/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"23.195,00"
"14/03/2013";"14/03/2013";"14/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"97035/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"1.900,00"
"13/03/2013";"13/03/2013";"13/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"96386/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"26.247,00"
"13/03/2013";"13/03/2013";"13/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"96977/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"21.598,01"
"12/03/2013";"12/03/2013";"12/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"92925/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"737,13"
"12/03/2013";"12/03/2013";"12/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"99472/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"48.600,00"
"11/03/2013";"11/03/2013";"11/03/2014";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROBRAS TRANSPORTE S.A.";"Sem Informação";"Outros";"6784/2013";"Fechado";"Realização de 9(nove) turmas do curso ""lIDERANÇA EM AÇÃO"" PARA OS GESTORES DE BORDO DA TRANSPETRO.S";"446.400,00"
"11/03/2013";"11/03/2013";"11/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"93748/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"25.930,01"
"08/03/2013";"08/03/2013";"08/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"96864/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.640,80"
"06/03/2013";"06/03/2013";"06/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"94513/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"26.247,00"
"05/03/2013";"05/03/2013";"05/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"93860/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"2.600,00"
"05/03/2013";"05/03/2013";"05/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"97971/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"880,00"
"05/03/2013";"05/03/2013";"05/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"87011/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.500,00"
"04/03/2013";"04/03/2013";"02/04/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"55242/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"72.402,00"
"04/03/2013";"04/03/2013";"08/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"79484/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"18.500,00"
"01/03/2013";"01/03/2013";"10/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"29460/2013";"Fechado";"TREINAMENTO DE EMPREGADOS - MATRÍCULA";"22.731,00"
"01/03/2013";"01/03/2013";"01/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"93263/2013";"Fechado";"TREINAMENTO DE EMPREGADOS - MATRÍCULA";"861,01"
"26/02/2013";"26/02/2013";"28/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"55524/2013";"Fechado";"TREINAMENTO DE EMPREGADOS - MATRÍCULA";"22.963,69"
"21/02/2013";"21/02/2013";"28/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"46183/2013";"Fechado";"ASSINATURAS DE JORNAIS E REVISTAS";"12.425,40"
"20/02/2013";"21/02/2013";"21/02/2014";"Ministério da Integração e do Desenvolvimento Regional";"Departamento Nacional de Obras Contra as Secas";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"Inexigibilidade de Licitação";"Outros";"11/2013";"Publicado";"Licenciamento de uso, pela FGV/IBRE, sem caráter de exclusividade, do banco de dados, de natureza estatística, econômica e financeiradisponibilizado ao DNOCS, a";"42.108,72"
"15/02/2013";"15/02/2013";"16/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"35743/2013";"Fechado";"TREINAMENTO DE EMPREGADOS - MATRÍCULA";"22.963,69"
"07/02/2013";"07/02/2013";"07/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"45644/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"50.000,00"
"06/02/2013";"06/02/2013";"06/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"42687/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"1.474,29"
"05/02/2013";"05/02/2013";"05/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"39933/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"22.510,01"
"04/02/2013";"04/02/2013";"04/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"34618/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"2.100,00"
"04/02/2013";"04/02/2013";"04/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"34582/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"7.950,01"
"01/02/2013";"01/02/2013";"20/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90557/2013";"Fechado";"RECURSOS INFORMATIVOS";"19.500,00"
"01/02/2013";"01/02/2013";"01/02/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"28411/2013";"Fechado";"TREINAMENTO DE EMPREGADOS - MATRÍCULA";"861,01"
"22/01/2013";"22/01/2013";"22/01/2018";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"99686/2013";"Fechado";"FORNECIMENTO DE ÍNDICES DE PREÇOS E SERVIÇOS TÉCNICOS ESPECIALIZADOS DE CÁLCULO E DIVULGAÇÃO DE ÍNDICES DE OBRAS HIDROELÉTRICAS";"2.457.773,28"
"18/01/2013";"18/01/2013";"27/03/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROBRAS TRANSPORTE S.A.";"Sem Informação";"Outros";"4545/2013";"Fechado";"Realização de 1(uma) turma do curso ""lidERANÇA EM AÇÃO"" PARA OS GESTORES DE BORDO DA TRANSPETRO.";"50.420,00"
"16/01/2013";"16/01/2013";"31/01/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90875/2013";"Fechado";"ASSINATURAS DE JORNAIS E REVISTAS";"148,00"
"16/01/2013";"16/01/2013";"31/01/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"90874/2013";"Fechado";"ASSINATURAS DE JORNAIS E REVISTAS";"148,00"
"16/01/2013";"16/01/2013";"15/07/2014";"Ministério da Cultura";"Fundação Biblioteca Nacional";"FUNDACAO BIBLIOTECA NACIONAL";"Dispensa de Licitação";"Serviços";"1/2013";"Retificação - Publicado";"O contrato tem como objeto a prestação de serviços especializados de desenvolvimento de um Programa de Modernização Institucional, Organizacional e de Infraes";"6.870.000,00"
"15/01/2013";"15/01/2013";"20/01/2014";"Ministério de Minas e Energia";"Empresas de Energia";"ELETROSUL CENTRAIS ELETRICAS S.A.";"Sem Informação";"Outros";"20520/2013";"Pendente";"ServiÇo renovaÇÃo assinatura de indice ''fgvdados'' conforme especificaÇÃo tÉcnica";"5.776,22"
"15/01/2013";"15/01/2013";"20/01/2014";"Ministério de Minas e Energia";"Empresas de Energia";"ELETROSUL CENTRAIS ELETRICAS S.A.";"Sem Informação";"Outros";"21165/2013";"Fechado";"ServiÇo renovaÇÃo assinatura de indice ''fgvdados'' conforme especificaÇÃo tÉcnica";"5.776,22"
"11/01/2013";"11/01/2013";"11/01/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"96069/2013";"Fechado";"INCRIÇÕES EM TREINAMENTOS EXTERNOS";"737,13"
"02/01/2013";"02/01/2013";"02/01/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"93499/2013";"Fechado";"TREINAMENTO DE EMPREGADOS - MATRÍCULA";"861,01"
"02/01/2013";"02/01/2013";"31/12/2013";"Ministério da Fazenda";"Superintendência de Seguros Privados";"SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ";"Dispensa de Licitação";"Outros";"40/2013";"Publicado";"Contrato para participação de servidores da SUSEP em curso de pós-graduação na FGV.";"36.000,00"
"01/01/2013";"01/01/2013";"01/01/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"92829/2013";"Fechado";"ASSINATURAS DE JORNAIS E REVISTAS";"148,00"
"01/01/2013";"01/01/2013";"01/01/2013";"Ministério de Minas e Energia";"Petrobrás - Holding";"PETROLEO BRASILEIRO S/A";"Sem Informação";"Outros";"92831/2013";"Fechado";"ASSINATURAS DE JORNAIS E REVISTAS";"148,00"
"31/12/2012";"31/12/2012";"30/06/2014";"Ministério do Esporte";"Ministério do Esporte - Unidades com vínculo direto";"SECRETARIA EXECUTIVA";"Inexigibilidade de Licitação";"Serviços";"52/2012";"Publicado";"Prestação de serviços técnicos especializados de apoio à implantação e manutenção de base de preços unitários e composição de estimativas de preços de projetos.";"48.359.036,00"
"27/12/2012";"27/12/2012";"27/07/2013";"Presidência da República";"Presidência da República";"SECRETARIA ESPECIAL DE ARTICULACAO SOCIAL";"Dispensa de Licitação";"Outros";"7/2012";"Publicado";"Prestação de serviços técnicos especializados para elaboração de pesquisa.";"1.602.650,00"
"21/12/2012";"21/12/2012";"20/12/2013";"Ministério da Agricultura e Pecuária";"Empresa Brasileira de Pesquisa Agropecuária";"EMBRAPA/GAC";"Dispensa de Licitação";"Outros";"22/2013";"Publicado";"Contratação de licença de uso do banco de dados: FGVDADOS para as unidades descentralizadas da Embrapa: Gado de Leite, Gado de Corte,Cerrados, Mandioca e Frutic";"28.000,00"
"21/12/2012";"21/12/2012";"21/12/2013";"Presidência da República";"Secretaria de Assuntos Estratégicos";"SECRETARIA DE ASSUNTOS ESTRATEGICOS-SAE/PR";"Dispensa de Licitação";"Outros";"19/2012";"Publicado";"Prestação de serviços técnicos especializados para apoiar a Secretaria de Assuntos Estratégicos da Presidência da República - SAE/PR, no desenvolvimento dos tem";"323.793,10"
"20/12/2012";"20/12/2012";"19/12/2013";"Ministério da Justiça e Segurança Pública";"Ministério da Justiça e Segurança Pública - Unidades com vínculo direto";"SECRETARIA EXTRAORD. DE SEG.P/GRANDES EVENTOS";"Dispensa de Licitação";"Outros";"8/2012";"Publicado";"Contratação para realização de cursos diversos de extensão constantes do programa denominado Programa de Capacitação em Gestão de Segurança em Grandes Eventos";"518.000,00"
"18/12/2012";"18/12/2012";"18/12/2013";"Ministério da Defesa";"Comando da Aeronáutica";"SEXTO COMANDO AEREO REGIONAL";"Dispensa de Licitação";"Serviços";"24/2012";"Retificação - Publicado";"Contratação de empresa especializada para a prestação de serviços de desenvolvimento instrucional dos cursos do CENIPA, contemplando a qualificação continuada d";"1.311.443,00"
"14/12/2012";"14/12/2012";"13/12/2013";"Ministério dos Transportes";"Agência Nacional de Transportes Terrestres";"AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"Dispensa de Licitação";"Outros";"43/2012";"Publicado";"Licenciamento de uso, sem caráter de exclusividade, do Banco de Dados disponibilizado através da internet denominado FGVDADOS PREMIUM.";"43.089,92"
"13/12/2012";"13/12/2012";"12/12/2013";"Ministério do Turismo";"Ministério do Turismo - Unidades com vínculo direto";"SUBSECRETARIA DE ADMINISTRACAO - SAD";"Dispensa de Licitação";"Outros";"31/2012";"Publicado";"Contratação de serviços técnicos especializados para a continuidade das pesquisas econômica conjuntural de sondagens e expectativas empresariais e do setor de t";"917.000,00"
"29/11/2012";"29/11/2012";"28/05/2013";"Ministério da Saúde";"Ministério da Saúde - Unidades com vínculo direto";"INSTITUTO NACIONAL DE CARDIOLOGIA";"Dispensa de Licitação";"Outros";"41/2012";"Publicado";"Contratação de empresa especialzada para formulação de Plano Diretor e elaboração de Programa de Ocupação Física, prestação de serviços de assistência técnica a";"780.000,00"
"28/11/2012";"28/11/2012";"28/11/2013";"Ministério do Meio Ambiente e Mudança do Clima";"Fundo Nacional sobre Mudança no Clima";"FUNDO NACIONAL SOBRE MUDANCA DO CLIMA";"Dispensa de Licitação";"Outros";"1/2012";"Publicado";"Elaboração de relatório contendo a proposta metodológica para a componente ""adaptação""do Plano Nacional sobre Mudança do Clima.";"2.264.000,00"
"04/10/2012";"04/10/2012";"03/05/2013";"Ministério da Saúde";"Ministério da Saúde - Unidades com vínculo direto";"SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MS";"Dispensa de Licitação";"Outros";"59/2012";"Publicado";"Contratação de instituição de pesquisa, ensino ou desenvolvimento institucional para a realização de estudos sobre os processos de gestão dos produtores público";"1.235.920,00"
"03/10/2012";"03/10/2012";"03/03/2013";"Presidência da República";"Secretaria de Assuntos Estratégicos";"SECRETARIA DE ASSUNTOS ESTRATEGICOS-SAE/PR";"Dispensa de Licitação";"Outros";"15/2012";"Publicado";"Prestação de serviços especializados com vistas a obter dados e insumos técnicos para o desenvolvimento de ações voltadas à inserção social e profissional de jo";"500.000,00"
"01/10/2012";"01/10/2012";"01/07/2013";"Ministério do Esporte";"Ministério do Esporte - Unidades com vínculo direto";"SECRETARIA EXECUTIVA";"Dispensa de Licitação";"Outros";"37/2012";"Publicado";"Prestação de Consultoria Especializada para apoiar o Ministério do Esporte nas ações necessárias à construção e operação do novo autódromo do Rio de Janeiro em";"17.850.000,00"
"20/09/2012";"01/10/2012";"30/08/2014";"Ministério da Fazenda";"Receita Federal do Brasil";"SUPERINTENDENCIA REGIONAL DA RFB NA 8A RF";"Dispensa de Licitação";"Serviços";"13/2012";"Publicado";"Curso de pós graduação lato sensu em Direito Tributário,na Escola de Direito da Fundação Getulio Vargas,localizada na Rua Rocha nº233Capital -SP";"300.000,00"
